,CaseOrder,Customer_id,Interaction,UID,Children,Age,Income,Gender,Churn,Outage_sec_perweek,Yearly_equip_failure,MonthlyCharge,Bandwidth_GB_Year,gender_dummy,churn_dummy,Intercept
4819,4820,T897383,5f3d99ba-4360-4837-a81b-1f8a25bc11a1,e849341a985853d7bf0b9d9c53c27b8b,1,58,20474.19,Male,Yes,10.46793,0,197.4702,1218.662597,0,1,1
4820,4821,Q867792,727c0a2d-72d1-48fb-98d4-bcabe6b595b8,f4a7dfc57cf367e4cff80775d8affe97,2,58,2335.14,Female,No,6.963828,0,194.9768,2823.145964,1,0,1
4821,4822,B507626,76a33a5d-e151-405c-8900-42eb6ea5b674,d439cf059b58ccbdc6f2c265d4f0cf94,0,89,33004.0,Male,Yes,6.995567,0,184.9634,866.6314272,0,1,1
4822,4823,V677765,b70eff7b-9110-423b-9b27-8b3e09aa9817,95eef40523512c6e3a04fcecfc3fc97c,3,25,71806.84,Female,Yes,11.9576,0,220.1185,740.5922353,1,1,1
4823,4824,I240484,252ace44-bb3f-4193-a0e7-4edc37dde44f,4bad5d39e3b18198f2f25c67e3084f82,0,59,68987.09,Female,No,7.685351,0,149.9778,471.7954635,1,0,1
4824,4825,V122687,93a10d2a-51ae-4b09-bc73-ce2817514042,0acaca570b2dd8fa4a682b1bf5eb249e,0,31,7410.71,Male,No,11.64621,1,179.9656,1293.256696,0,0,1
4825,4826,W869440,46b0a01f-aafb-4406-87fb-180af9f92261,d1017e7d5716bd0b4fd85719f8c38a05,1,20,29998.04,Male,No,9.210381,0,169.9378,883.2058714,0,0,1
4826,4827,V116127,1c953da1-f247-4682-91fd-5986482a51fb,75f6a1c52c2761d7024e1c0e50770665,0,21,40948.07,Male,Yes,10.31007,0,230.1051,814.3727251,0,1,1
4827,4828,A605807,c3940171-d920-401c-ba81-0b4e1dc169ed,37cef90ec0ca4741e62886303ac0522e,2,68,79645.56,Female,Yes,7.695657,0,194.9663,1312.11903,1,1,1
4828,4829,F644019,a01b9f1f-f1ae-4794-88e2-15f374cdf347,d705fe39170029c8805ccb5fde14cfa3,0,41,69312.83,Male,No,9.216926,0,152.509,2436.452255,0,0,1
4829,4830,T456294,142265f7-2d46-4bf0-b655-14232e3f738c,ad075220f27badceae59dcf804435c19,2,37,28805.26,Female,No,10.25645,0,149.9778,799.7665769,1,0,1
4830,4831,Q140635,9aceddce-a2ab-4c67-ab9e-bd667f692c18,601d18bc5370f242ed14dd6e435e864a,0,72,37864.06,Male,No,17.21943,1,159.9875,656.0906255,0,0,1
4831,4832,I52077,3f5830b8-bbc0-4e70-abf1-6c648c994105,0a8d7c6f56d12a02f497184c8bd5eebe,0,53,39557.83,Male,No,5.923618,1,159.9875,1689.115275,0,0,1
4832,4833,F412119,46167470-9d3f-4f2a-aba5-5085a8069e62,4e976bc509077e21bf642115ab36464a,1,45,51302.78,Female,No,9.942413,0,179.9656,982.3393738,1,0,1
4833,4834,X790315,73594dfe-bae2-45eb-aebd-0484aedd9ed6,9dccaf788600d1f4b9abb77582961c6e,0,69,34094.81,Male,Yes,8.109012,0,175.1331,1672.336606,0,1,1
4834,4835,I524441,9a60acff-090c-4229-bf4f-26aa8ec6fbc5,c224c611f7b9d524a4e4b0ab7cef18e5,8,63,32072.51,Female,No,13.88236,1,127.525,702.3872964,1,0,1
4835,4836,N893933,45e9dfbc-8ec2-4de5-9c95-19d8dfc2c83b,57647b134b7c313393eb72040cdb7c39,3,19,28022.35,Female,Yes,14.58334,1,207.4673,1705.302867,1,1,1
4836,4837,N782316,1b5aa226-596d-44d4-9a87-3b9761aafb67,3f2a91b5439dcef8cf465a0a4c4c4faa,2,50,8015.32,Male,Yes,12.94733,0,220.1478,1258.840915,0,1,1
4837,4838,S894000,a94b039a-b4d5-4e3e-a0d9-25405d91d55f,4e906e439b37f7318158adb88818bb1d,6,87,40203.66,Male,Yes,13.04143,0,207.4754,1536.363525,0,1,1
4838,4839,M875951,fad9f5be-7d06-4c69-be7f-a4f2cb9df149,adce1f1f6876ea0ee8fd82eb6f6c42e5,4,75,24538.69,Female,No,3.429724,0,130.0244,494.5000388,1,0,1
4839,4840,U987101,81736c49-7bc3-4fdf-94ac-2603c00dd49c,d61880a9b1faf77484e38361c93b5485,0,46,120301.3,Male,Yes,10.35374,0,220.1323,1367.297406,0,1,1
4840,4841,S263090,4f43b02f-0818-4e1a-8b81-69a0a6148a7e,4375b2fc3f20df0a28748c707397d33c,2,87,21790.0,Male,No,12.83596,0,179.9656,941.2227255,0,0,1
4841,4842,I293072,16b67afa-3cc2-4fc4-bb7b-02867855533b,ed97b650af2806eb3f6a8a062033df8e,2,43,18210.97,Male,Yes,7.868489,1,137.4616,1129.873915,0,1,1
4842,4843,S623345,69affaad-cd41-4e48-9098-d1355d509a20,7c9e9858e65563df12b37630c37e6150,7,49,40633.4,Female,Yes,12.48749,1,212.6415,1569.607544,1,1,1
4843,4844,T708376,36016b17-749e-4ee0-871e-631447c9f917,0fe5978edc76ce7a0b8dfe6e82a99e9c,1,80,22918.99,Female,Yes,12.59919,0,124.9607,1771.850524,1,1,1
4844,4845,W682855,07d9b345-a189-4704-9836-c0aeab8699e6,a57b17fa15c30677329384785f3dda54,1,28,18054.15,Female,Yes,9.016916,0,152.5104,976.4774375,1,1,1
4845,4846,G813506,1cb3b1a7-00e4-4b92-a162-6ea5d77c5403,8a980de77105cb88b9e4e64d698db968,2,73,8091.21,Male,No,9.335603,0,117.472,468.5975061,0,0,1
4846,4847,V942742,792b84e8-9697-4870-822c-066a98a371b1,1b036c4465642471bfc4f67dfe8deea6,1,36,12993.3,Male,No,11.26154,0,147.4421,659.4098323,0,0,1
4847,4848,Y654641,f213bbd8-51f7-413f-913e-409969ba2003,2158f416a51c4d90cde1e3e32754c298,0,63,27506.01,Male,No,10.45539,1,92.48802,820.0423101,0,0,1
4848,4849,C45413,0aed503b-198d-4b28-8daf-eea8c780475c,b2ca4d9a9b136e574bfc99d535cd9e8e,0,44,13476.42,Female,No,5.93299,0,127.4738,983.1469135,1,0,1
4849,4850,D216382,d1f4be31-8f28-47e3-abca-b01d708b69e3,5b533dbf20d5e9526f938ae70911477e,0,53,30536.02,Male,No,9.125916,0,119.9568,1052.973308,0,0,1
4850,4851,W58371,3d049df6-5014-411b-9623-9572de507e41,e3cc7cf7812b6e23f9bbed7e2499d052,3,83,42800.66,Female,Yes,9.733557,0,240.1149,693.3489139,1,1,1
4851,4852,V581138,7c627dcb-981f-41b1-a4b2-e054e97cac2c,fcbb04be10caed986e0fd556fa5c3dda,4,63,5362.71,Female,Yes,7.571298,1,210.138,1060.76878,1,1,1
4852,4853,Z257700,8d0f5e5f-5ef4-4beb-b9b6-123fec4df827,a452cbbd90baa19cc923a61c576878b6,1,29,17134.4,Female,Yes,6.583504,0,139.965,1220.191739,1,1,1
4853,4854,Y08499,4372087b-210f-4e3b-926d-8e6bca1d01e8,6e9dcedce4c749227ae914921a293b26,1,39,19937.92,Female,Yes,8.998128,1,242.6326,1211.694229,1,1,1
4854,4855,M949486,319adced-2bba-4829-bffc-88884461cfb4,54acb76dcf5c047eeca36c04f2020f47,3,61,84298.02,Female,No,15.43337,0,162.4676,1250.606015,1,0,1
4855,4856,X240332,171ba6b8-5487-4ceb-b260-95710ac71e80,3728823c8204bf8a6b3b2367deb71ce0,2,34,56733.5,Male,Yes,11.8323,0,227.4754,1849.418149,0,1,1
4856,4857,W738025,c5fcd09e-edee-4746-9205-491a0ea7a019,fa12ec6908e8c195e2863a91457d71c6,0,48,68204.46,Male,Yes,9.399937,1,192.4705,821.0926195,0,1,1
4857,4858,C671723,35d0e800-3b9c-499c-a0b5-949b3ba6b2fa,3566c2de63b58cde5baaada436f7fe64,1,21,35775.82,Female,Yes,12.08935,1,207.4811,1062.404345,1,1,1
4858,4859,B154541,9e766e81-f50b-4731-99fe-e46984b8a250,4d5497e8a457a6666de445ed957471f9,2,49,23303.89,Male,Yes,8.820956,1,149.9447,1610.068088,0,1,1
4859,4860,I590530,9de645e9-b508-4d63-9660-d786b1b7ecb5,47a17c9df9bbcaf236ae6a7f99b9e4bb,2,69,55365.37,Female,Yes,11.13796,2,114.9509,1454.178463,1,1,1
4860,4861,G623098,ca307897-7d3d-4ac0-a978-a34d3df32756,dde1c423b4650f4debcc738d7dda9299,3,69,31263.34,Male,No,10.8229,0,117.4392,1196.239363,0,0,1
4861,4862,T896933,bf2f9bcb-5330-4db6-89af-89dfbc950e81,19c47a01f15a98a184641500d3f41720,0,77,67495.36,Male,No,6.767293,0,137.4392,984.2773024,0,0,1
4862,4863,J234094,63cd35d3-8331-44ef-a158-460bbe86a1a4,f77d85d697f66a2eb542ac9306f03180,2,63,114551.7,Male,No,11.50744,0,104.9781,1231.447125,0,0,1
4863,4864,H572770,83c476ee-88e7-4c37-b264-876ccd5a7807,6d569894ff3e6b00bed8b143aa0c2eba,0,85,43010.56,Female,No,8.116261,0,149.9598,1178.979911,1,0,1
4864,4865,K447350,30d4480a-6673-45b3-b598-99521e2efe63,f3d7ac3302f48fa40626191a499e8028,2,32,41799.98,Female,No,10.25329,0,194.9581,1593.998248,1,0,1
4865,4866,O16400,dfb19200-0b68-44e7-b7dd-88a78efcd5c3,ad61fbbe3f2068986b3b7489dc1e848c,2,88,21512.56,Male,Yes,8.957051,0,187.6094,1377.348602,0,1,1
4866,4867,P69600,e3550132-0a27-4314-96eb-cc388bc8fdd6,426b64fe2009ac596f70d6a967fabb87,0,28,94788.34,Male,No,14.55317,0,104.9629,453.3963183,0,0,1
4867,4868,Y920029,97a7b2e6-d3d7-4084-a594-33a3d0448db0,463a185aecfa5f7d6b85a7507095e03d,2,64,10595.27,Male,No,9.88484,0,127.4887,569.8410423,0,0,1
4868,4869,S103816,e5ceb78c-c7bb-451d-b184-043826ccb834,58d003432277e466930bf906b7327a5b,0,86,16587.43,Female,No,8.412486,1,142.5007,733.0142637,1,0,1
4869,4870,T240504,50678f30-1271-46b2-bb2f-0a9fa86fcf13,98f81280155745670f76b35a576667f1,4,49,42033.71,Male,No,5.110608,1,149.9915,1719.698931,0,0,1
4870,4871,A793530,443ecad3-0bf7-470b-a525-9f4771605b5b,66bdbc9533394aed3beec82e74c0263b,0,45,41911.7,Male,Yes,4.76345,0,104.9781,1145.946987,0,1,1
4871,4872,S201981,1ac1f354-4024-4fa7-85ff-d30369341ef4,b746a160d902068c80171932f73dbba4,1,34,17638.9,Female,Yes,11.14084,2,172.4705,2065.691215,1,1,1
4872,4873,W644654,74b23953-319e-4fe2-a148-d1e89068bc80,8d87f67435334510111637876126a359,0,36,24084.76,Female,No,6.332682,0,162.4689,992.4258553,1,0,1
4873,4874,V399133,0ce48d5a-8fc0-4404-88dd-a3aabb4d87d4,84db3b25ddbcc16e595f14a41b792055,1,73,3900.77,Male,No,9.017084,2,162.447,2167.855557,0,0,1
4874,4875,P439509,989593e4-584e-4de9-824b-46476b68096f,04f79aa51e7b052c5452d504af2fb6f3,0,87,107772.3,Female,Yes,2.198831,1,232.6415,512.1675846,1,1,1
4875,4876,F624787,c453dbec-fbdd-4747-a2ce-3abd8375c1c0,854b461e70238b7631d4b14f47e65e7c,1,55,16090.91,Nonbinary,No,13.928,2,162.4526,520.7155239,0,0,1
4876,4877,E638895,c491ff32-c40a-49dc-ba9a-ac188f209d4d,e3e1e9a737e7e96533598e91b75f7529,1,78,68616.43,Male,Yes,8.803505,0,137.4684,362.0020605,0,1,1
4877,4878,S651835,a77b44ec-9b82-4733-b693-31442b528e4e,08eeae22994420ef8be3d3e9036249e3,1,50,16409.81,Male,No,9.692251,0,152.4624,944.6151981,0,0,1
4878,4879,T638047,23f4f5e0-713b-4f36-b55d-df077cdf7b48,c2650b7bdeebb1340f5e68b95ad1feb9,0,77,6407.88,Male,No,8.202833,0,107.4806,724.4378895,0,0,1
4879,4880,A634512,ae3ac4c6-bc51-43fa-a70d-437b29cf6141,ba3955320f5d5e72e3566a07b3c40892,1,31,31396.27,Male,No,9.344839,1,147.5031,699.360769,0,0,1
4880,4881,E107655,08dc1894-6b79-4017-ae79-7aba2a86123a,ccca8e82653576bed95d1864ff574a90,0,47,16013.09,Female,Yes,7.696462,0,197.4702,1348.318284,1,1,1
4881,4882,Q913573,1ba5298c-f593-4a60-b9fd-ddd5c18d12ad,e0d05a239f2f2e59a806955b6918ae01,0,87,35805.47,Male,Yes,14.47842,0,184.9797,873.3472232,0,1,1
4882,4883,J974076,714c2ecf-fa21-413e-af3c-9430055787ee,aa745a7478c02e5f413e3088e87fc163,0,85,32153.72,Male,No,12.26177,2,182.4676,877.0780549,0,0,1
4883,4884,Y561620,e6816bf6-fc1e-48ea-8f02-e1c09b612f95,5d1c3d7ee72739861ba385ac0afff100,0,49,16161.27,Male,Yes,12.44948,0,182.447,619.2614035,0,1,1
4884,4885,X286811,78e2f2b0-ffbb-468f-a8eb-cf925e2e7e8a,0f7f2b0d2836278d034a5505aa02ac41,1,51,20845.79,Male,No,2.53911,0,197.4876,1964.367635,0,0,1
4885,4886,S744209,a1338a66-0708-40e1-96b9-0f39cd1e9ccd,4d4eb03fd90cf2caf8068a19190c080e,2,35,11830.39,Female,No,8.293752,0,144.9607,868.497965,1,0,1
4886,4887,P668082,e1fd3cf8-4f83-4c43-a83d-f85cd1f8ce51,540c5a2c9ecd39cf332f98bb7de95fa6,0,35,50391.85,Female,Yes,9.518609,0,252.6378,1211.320081,1,1,1
4887,4888,H338128,71902b1f-93f9-48bd-a325-b93429eeb37b,332890517be7469585b29a98aa88924f,10,27,48848.88,Female,Yes,11.64544,0,210.127,2774.912011,1,1,1
4888,4889,U904070,96a262f4-4efd-47cc-9add-b3f92e315b34,5351ef9d2772a17d6490eb39243e1eac,3,43,40398.47,Female,No,8.644175,0,235.1591,1270.455838,1,0,1
4889,4890,E469169,552027b6-d0f2-426e-81bd-0e3ecb1d6665,d98763e4782bdcbbfba6037ff0cd5b32,1,87,24165.62,Male,Yes,4.565566,1,152.4624,850.0650584,0,1,1
4890,4891,Y751075,651eb2d2-450a-4f2a-8262-1d8d437f6585,239fdbc4beecd6faacf7846c8eb18250,6,70,83334.79,Male,Yes,7.213508,2,197.4725,1558.694988,0,1,1
4891,4892,L416391,f9936e4f-3d80-4fda-9404-2ac3e75cec4f,e8683f74f464dc67a31536377a7bb672,0,78,11009.87,Male,Yes,7.889232,0,125.0073,616.6230151,0,1,1
4892,4893,K472000,34005b2c-3816-4d98-9ff6-99d98e1f222f,67f0daa37dbc228b73a473d5b1c429a9,5,32,59960.0,Female,Yes,9.638076,0,182.4433,1629.696337,1,1,1
4893,4894,P778970,4250f1ca-5854-4e7c-a6ed-d0dc284af61e,e449545c4a36a25fcf944c5d8dc883f0,0,55,87320.1,Female,No,10.18997,0,104.9643,764.4832553,1,0,1
4894,4895,W847233,88e8e385-fa72-43c5-ba09-442883347823,866a5622a89fbf98590c276cd246fd60,1,64,68793.34,Male,No,12.17642,1,147.4738,814.9942633,0,0,1
4895,4896,V915366,1ad64608-7e9e-4b3d-bddd-22d4d5e46db3,1ed05b98cb35039faccc7ff1bd67feef,3,57,33055.59,Female,No,8.318932,0,142.4526,1384.04032,1,0,1
4896,4897,W458856,aa6dc999-42bf-4aa8-a45c-83f7ce33bee1,d220e09272045b249b97317d28006c08,0,23,22588.39,Female,No,13.60153,1,182.497,1321.610648,1,0,1
4897,4898,Z709647,3d525b2e-d115-4f28-aab3-0a35d290f287,031edcc33f6d1f7a17e936e2dc489de3,1,44,79358.93,Female,No,5.826774,1,114.9509,1991.629188,1,0,1
4898,4899,K776350,4e657bbd-021f-4f70-bd48-170fa7e82779,d8d6fa6750edaa2b712756efd654a607,2,34,25142.24,Male,No,2.36444,0,127.4601,1096.59855,0,0,1
4899,4900,Q539467,09ff8150-5e8f-4a61-900b-2b42486ebce9,a2ed4b2a363805bb587d475284896ff6,0,20,38845.48,Female,Yes,7.208078,1,207.6386,981.8469749,1,1,1
4900,4901,V249949,475e9222-19fe-4901-92d5-f443c2d1b7c2,0833465444650e1b2f6198532bc2d8cd,1,77,19819.81,Male,Yes,8.875116,1,242.6435,1870.593916,0,1,1
4901,4902,E172755,234b01b4-d939-403e-a3bd-d42622445ba2,b0f16bd26dba214a98142d6aff8aa946,0,75,68709.62,Male,Yes,10.20829,2,232.6228,808.114485,0,1,1
4902,4903,C359732,85c09c00-aa2b-40b6-914c-166785e97328,7a96d2597876398cbfa4df359268d550,3,24,1263.57,Male,Yes,11.58924,0,169.9447,1278.614923,0,1,1
4903,4904,E262279,1dd43bf3-747f-488f-8d8d-835ab7120c9c,caabe69d8fae650d456b285711901a1f,1,45,24074.11,Male,No,10.72033,0,157.4836,1934.499334,0,0,1
4904,4905,D88462,763b13cd-6d61-4f14-9732-dfbc229955d5,f4752ba2e8bfcefb17e758b49e7aecc5,4,54,162842.8,Male,Yes,7.117811,1,162.4713,945.4518917,0,1,1
4905,4906,U308163,664c6425-e35a-413a-a815-2eb1302725b3,64896d96576933da07b70fbc22258c77,2,25,45427.7,Male,Yes,9.030524,0,164.9785,1258.112414,0,1,1
4906,4907,J947508,05c70ef6-3695-4f81-828f-d30749548f50,20a28035fda11e88f748fc9378237a79,4,23,38045.21,Male,Yes,6.040015,0,220.1615,2605.553463,0,1,1
4907,4908,S528281,55f45745-1e40-488a-b2d9-444510118326,5596c95938b855af33a0bb67cc8c7007,1,46,12531.29,Female,Yes,7.545931,0,164.9853,2563.027756,1,1,1
4908,4909,E678852,2ad7d8d1-4e56-4bdf-820b-ff6a3f8c9fb8,feefae263d71840399a750ec4a8aa3a9,10,85,39001.57,Female,Yes,11.88584,0,287.6427,1885.394921,1,1,1
4909,4910,I86158,4203a14a-5546-449f-a397-66c8bea3d140,240cea0b395f1479a7f6a2e2fc284243,8,35,46708.88,Female,Yes,11.36826,0,230.1051,1294.27991,1,1,1
4910,4911,P153763,190ab0da-3121-4136-a7e6-8939b1015fe2,023e0d494d55b217fb2ad8d3025f8957,3,34,33533.36,Male,Yes,10.01287,1,247.6647,2089.325891,0,1,1
4911,4912,D555568,e9893627-61a2-47ee-87fb-e1232c7e3f13,27a24bcb759ddf679cb3f82e18b904d0,0,82,13148.1,Male,Yes,11.72484,0,194.9581,877.3671989,0,1,1
4912,4913,G460115,adcb6a53-d8fe-4ce2-b163-b57806d699f8,3909f0c50b12abf56f12ca2b6541a09c,1,75,68091.97,Female,Yes,9.366618,0,255.1198,1943.387485,1,1,1
4913,4914,V603783,ec1947ad-b716-47f1-8a54-d47d22f4ab77,398ac422600e907051020283fbe36a39,3,69,87277.75,Female,Yes,13.35351,0,175.0062,1122.243782,1,1,1
4914,4915,N960360,76079266-df48-41c9-9690-c93310fdffdf,e0f90a7a1080c18d7c3c0060126a2631,0,70,49373.8,Male,Yes,7.980028,0,144.9889,1685.65475,0,1,1
4915,4916,A327397,41518325-c854-4d14-8d57-9768494ef59b,f1ba8d9c77fdeacceb1cacabbf7d4cef,1,63,43369.94,Male,Yes,8.7759,0,147.4421,645.1544646,0,1,1
4916,4917,K191922,6ef7b6e4-2115-40a6-a632-31f5300728eb,55bde54147d5e5204dd50eb5b6ce5922,1,68,16717.1,Male,No,16.76653,1,172.4555,1006.466252,0,0,1
4917,4918,B290057,483c0f07-2ba3-4271-8e8d-f02daf363ebd,ed09c9950b026c215b6bbb3b2b435dba,3,63,61166.68,Female,Yes,6.336278,0,197.6288,974.6526364,1,1,1
4918,4919,A106835,34840352-2da7-4948-932b-d8f60d3efc3a,5411f3118dedf75656003236e9efbfea,1,55,60004.46,Male,Yes,12.74256,0,157.4836,1081.276543,0,1,1
4919,4920,H114965,a2ad838a-e3f6-48d0-a436-3543dc50cb93,48d13c6c860af7d975c9ddabd172d4ba,0,45,13216.99,Female,Yes,8.308668,0,144.9889,1166.216656,1,1,1
4920,4921,C93992,7c7cf86a-899d-42e8-b8f5-82036fff1437,90795568153251399cd9d4d4c7a81b7a,1,30,58621.81,Female,No,11.8131,1,157.4836,488.2314263,1,0,1
4921,4922,I665838,b276de25-377b-4bae-aae0-6ab0970a9b20,d73981034e590afe2809a178ead8663f,10,35,29541.88,Male,Yes,12.10286,0,235.1591,3076.415699,0,1,1
4922,4923,R492326,93302dd0-7cf9-4440-8431-2f24fb9c8c92,755b16fa179dd6ab662dd0f124107023,1,32,34481.06,Male,Yes,12.16474,1,187.6422,2429.237651,0,1,1
4923,4924,Z512046,173c0036-c718-4bf2-8c21-b1662702458d,fbec7ad2498fafdf4bef50dbe3aae438,0,39,63027.8,Female,No,6.501013,0,202.6829,1090.927055,1,0,1
4924,4925,M233671,dc8508e3-8365-4db0-8c99-e0fc38c05960,8a78b724b11a9a19c84c02f7dee56d4a,2,68,26375.76,Male,Yes,11.19425,0,174.9744,1436.32927,0,1,1
4925,4926,Q64947,f5f50343-995c-492d-bdb7-0d7c3919b499,8b819c4877cf75fe9ffabd1fe2caf1cd,1,77,12416.94,Male,No,11.85073,1,240.1149,1672.619185,0,0,1
4926,4927,J66174,ddaa7f18-2552-49b3-b16c-b2f258d19568,1193453e5541d6c411525fe0218e2200,1,87,61291.33,Female,Yes,7.978417,1,172.4404,2123.830793,1,1,1
4927,4928,W166219,fd52a629-7a56-4d0e-9841-c165e9732868,c7e28d151cb85364a8fec123cd2363b3,1,33,22611.29,Female,Yes,7.681675,1,290.1604,1130.542862,1,1,1
4928,4929,F122731,f29c86fb-866a-4868-9745-4481bb840671,3495823627e67dc53e7bf4d0140bb15d,3,60,38317.73,Female,Yes,10.62687,0,222.6654,2100.528824,1,1,1
4929,4930,U176935,c69e6be9-c426-40bb-a5e6-cf51283decc9,42def899cf7bd6a0d739def6c1e78177,3,30,13500.74,Male,No,10.85047,1,179.9656,1180.250198,0,0,1
4930,4931,H368014,ddcaa488-8c69-469d-bae3-a63fc9b85284,1fdb6c852e85b237078575ce13350613,1,35,3773.39,Female,Yes,12.66151,1,207.6386,808.6437867,1,1,1
4931,4932,C306117,224e1083-cfc8-4924-a78c-6b5706ccab95,f5bee27ce59155d10101852ffc73c4b7,0,22,21413.24,Female,Yes,9.757323,0,277.6375,1316.360571,1,1,1
4932,4933,X867518,13d42755-295d-4f5c-859f-8f39729f0312,4a75a54000a46f740f2d576a712598f4,1,70,10832.15,Male,No,6.973723,0,179.9794,1024.783162,0,0,1
4933,4934,K845651,eaf94437-7b2e-4599-be27-24f74fb508ca,819b1c165dcc4fd06b4d43c4e24713c8,3,19,84674.6,Female,No,9.809836,0,149.9928,1708.389751,1,0,1
4934,4935,C360329,331b430d-8e74-4f17-b667-c3921253ded7,fcf52d61d2567793428c015a76951272,0,41,6204.51,Male,Yes,11.15744,1,194.9992,701.4431106,0,1,1
4935,4936,F988047,18d8fe9d-1539-4f7a-8ab9-0339b9595b96,c4bca9d12d1fac90de9ee799dba485e5,1,65,63911.85,Male,No,5.788391,0,160.0013,1536.961227,0,0,1
4936,4937,X784647,c1c3588d-ba5f-40e1-8765-44be02957822,149fe580dc41b41c5c44def432fbd439,0,78,8086.98,Female,No,14.11524,0,139.965,1304.494778,1,0,1
4937,4938,X947701,a3bad829-3ec0-4146-9a09-867e486f238d,363905573a16452bb2f5b2f6f8ff0f03,3,57,8348.29,Male,No,3.232997,0,114.9838,1251.456656,0,0,1
4938,4939,C533910,b3857f3c-3bbb-462b-9c14-23e699d48429,e32d5dc9c218d9e7cb8609d64aba4b0f,0,74,13744.9,Female,No,7.488474,0,147.4783,1026.949787,1,0,1
4939,4940,M856171,9d3f342f-8f9c-4d16-a18e-ea5bfaa8fce8,107d972536c1d95e5f34156abb81de83,2,21,5436.21,Female,No,12.78207,0,182.4608,618.5873585,1,0,1
4940,4941,A295954,65b7b313-55e5-41f0-ac4e-cc3bcd2a25ab,ac45aefd127442fa2570ae44ed546396,2,75,8231.55,Male,Yes,8.741825,1,245.1457,1601.761071,0,1,1
4941,4942,E672215,6ea87e90-b97f-4410-988b-3805119fca2a,5e498b100400b45250c2439507e8f66c,1,40,13312.53,Female,Yes,14.13918,0,182.49,1951.61509,1,1,1
4942,4943,D901761,6710186c-ad2d-43b4-8447-444447cc3df1,16819806373aa1c339fd2268400fc195,2,26,29977.3,Male,No,9.662482,0,172.4555,1056.212192,0,0,1
4943,4944,K402892,d4987552-0756-46c0-a27d-fe9d28c5e9eb,be86f303da2ebf992e2511d7227fff9e,0,77,28827.57,Female,No,12.27876,0,232.6228,828.1128045,1,0,1
4944,4945,O178098,051a93fc-4283-4d63-9a81-e2412e686522,5a6c5ff5963dd118f7765a4275d8a30c,3,61,25480.46,Male,No,14.93812,1,112.4844,550.0787433,0,0,1
4945,4946,C966412,f27e93ac-2145-4718-96ba-ef5d4c999321,4f7aa60c776fa66c8e3c97d056227091,2,58,29950.17,Male,No,8.468778,0,127.482,897.0780053,0,0,1
4946,4947,S38895,f2762520-afd1-4172-8452-69ba3fd7c92a,7e90fbf5da39100f2ffd7ac2aa7d8ec9,0,54,73010.37,Female,Yes,13.73496,0,139.9512,820.8726738,1,1,1
4947,4948,V197580,ec3a88df-08d7-4824-baa3-672dfe84c431,49b48376b56fbacc8cea563ad36ceaad,1,60,53256.9,Female,Yes,5.939411,1,204.9634,782.2940277,1,1,1
4948,4949,D332841,769eeba9-1032-4496-8a23-5502f8cc5fa8,46f0b4d6150de5fe42e7f1648096514a,2,45,32955.23,Female,Yes,12.21135,1,137.5165,342.5038822,1,1,1
4949,4950,K390115,adc3e730-6e7c-4156-8809-02f00f032536,6661aae7c18dfdce89d1afc4d0174851,0,23,113511.5,Female,No,9.256725,0,112.4551,386.0205317,1,0,1
4950,4951,J69720,a6293e73-25cf-4467-b37b-47cefe97226f,56ae1c3dcf2c0e8cb235c6fdac82d449,1,45,36961.91,Male,Yes,9.749035,0,137.4872,453.9726524,0,1,1
4951,4952,N496180,7dcd3706-1ff5-442e-adb3-62272668b11c,31d54e3e1212a905ed0ab9b271d814f5,1,85,23170.27,Male,Yes,5.774549,0,214.9525,1157.275128,0,1,1
4952,4953,L113799,8f1938fd-3fd9-41bb-9156-48ba095831dc,e3891893195da740cf9960386c23d7df,4,57,23142.34,Male,No,8.424871,0,149.9915,820.2134061,0,0,1
4953,4954,B518186,991c2159-10f3-4716-bc4f-14f112bd6fee,857c0ec06b6cc8b6898974820b3211be,1,51,10090.93,Female,No,6.828347,0,172.4624,1955.226259,1,0,1
4954,4955,F518801,fb04900a-330b-4c65-a5bc-e1c2016d3a6a,c049d5c03eb25674d0e5ca815a2e5004,3,66,10219.32,Female,No,7.751726,1,114.9728,501.6283743,1,0,1
4955,4956,P401786,6cf56fed-3093-400b-ad60-c300bddcebbe,81cbd07433e9b7891d6fcd0596dd53dc,0,27,14624.56,Male,Yes,10.61552,0,222.6281,2768.129883,0,1,1
4956,4957,W143356,e4ecf4b3-cb6a-44cf-b17c-ff0908e31588,f218fac5078d1e8239eb23cfa55c2f6d,0,25,16057.58,Male,No,11.17837,0,217.4702,1088.018039,0,0,1
4957,4958,H911954,fb15d0a6-ffca-4055-9a02-fcbbab4c2b83,fdb6a1df0320ab458ea688cf8805114c,3,48,45688.19,Female,No,8.940009,0,117.5152,1286.132827,1,0,1
4958,4959,P82876,20c06e14-7ac8-429f-907c-ddcdf05be12c,e440e86836d46ac0eb27d0295724b9ee,2,89,15207.5,Male,Yes,8.795566,0,255.1336,1975.678599,0,1,1
4959,4960,I422144,fc8c2153-ff6a-4f4f-a567-981d6dbe7f77,3a4bcdf5df406d2b5ffacc37301f262b,1,30,44881.42,Male,No,9.898238,0,127.4887,1961.987049,0,0,1
4960,4961,S112154,76fb2c9c-8538-4328-8d5c-9eed45b8392d,959d1317b74af3fddef60aa2a8d56ffd,3,77,67829.44,Female,Yes,10.34444,0,220.1615,1507.261366,1,1,1
